TIME[UTC],X[km],Y[km],Z[km]
1 Jan 2020 20:43:34.000000000,2131.75594320726,-4050.72563097129,-5267.03279389465
1 Jan 2020 20:43:35.000000000,2132.62905446352,-4056.56118714128,-5262.18591858991
1 Jan 2020 20:43:36.000000000,2133.49882462903,-4062.39213339588,-5257.33287043904
1 Jan 2020 20:43:37.000000000,2134.36525336079,-4068.21846243871,-5252.47365513506
1 Jan 2020 20:43:38.000000000,2135.22834032113,-4074.04016697877,-5247.60827837806
1 Jan 2020 20:43:39.000000000,2136.08808517702,-4079.85723973059,-5242.73674587534
1 Jan 2020 20:43:40.000000000,2136.94448760059,-4085.66967341371,-5237.85906334162
1 Jan 2020 20:43:41.000000000,2137.79754726892,-4091.47746075337,-5232.97523649855
1 Jan 2020 20:43:42.000000000,2138.64726386409,-4097.28059447985,-5228.08527107529
1 Jan 2020 20:43:43.000000000,2139.49363707299,-4103.07906732913,-5223.18917280799
1 Jan 2020 20:43:44.000000000,2140.33666658749,-4108.87287204261,-5218.28694743997
1 Jan 2020 20:43:45.000000000,2141.17635210465,-4114.66200136671,-5213.37860072196
1 Jan 2020 20:43:46.000000000,2142.01269332616,-4120.44644805376,-5208.4641384116
1 Jan 2020 20:43:47.000000000,2142.84568995902,-4126.22620486101,-5203.54356627397
1 Jan 2020 20:43:48.000000000,2143.67534171476,-4132.00126455172,-5198.61689008106
1 Jan 2020 20:43:49.000000000,2144.50164831047,-4137.77161989392,-5193.68411561226
1 Jan 2020 20:43:50.000000000,2145.32460946759,-4143.53726366167,-5188.74524865394
1 Jan 2020 20:43:51.000000000,2146.144224913,-4149.29818863425,-5183.80029499961
1 Jan 2020 20:43:52.000000000,2146.96049437802,-4155.05438759644,-5178.84926045011
1 Jan 2020 20:43:53.000000000,2147.77341759962,-4160.80585333843,-5173.89215081316
1 Jan 2020 20:43:54.000000000,2148.58299431916,-4166.55257865592,-5168.92897190387
1 Jan 2020 20:43:55.000000000,2149.38922428305,-4172.29455635034,-5163.95972954419
1 Jan 2020 20:43:56.000000000,2150.19210724294,-4178.0317792282,-5158.98442956347
1 Jan 2020 20:43:57.000000000,2150.99164295505,-4183.76424010193,-5154.00307779795
1 Jan 2020 20:43:58.000000000,2151.78783118097,-4189.4919317893,-5149.01568009098
1 Jan 2020 20:43:59.000000000,2152.58067168682,-4195.21484711357,-5144.02224229319
1 Jan 2020 20:44:00.000000000,2153.37016424409,-4200.93297890367,-5139.02277026205
1 Jan 2020 20:44:01.000000000,2154.15630862872,-4206.64631999402,-5134.01726986234
1 Jan 2020 20:44:02.000000000,2154.9391046223,-4212.35486322448,-5129.00574696575
1 Jan 2020 20:44:03.000000000,2155.7185520108,-4218.05860144076,-5123.98820745101
1 Jan 2020 20:44:04.000000000,2156.49465058521,-4223.75752749392,-5118.96465720411
1 Jan 2020 20:44:05.000000000,2157.26740014179,-4229.45163424071,-5113.93510211784
1 Jan 2020 20:44:06.000000000,2158.03680048134,-4235.14091454342,-5108.89954809228
1 Jan 2020 20:44:07.000000000,2158.80285141004,-4240.82536127002,-5103.8580010343
1 Jan 2020 20:44:08.000000000,2159.56555273857,-4246.504967294,-5098.81046685805
1 Jan 2020 20:44:09.000000000,2160.32490428302,-4252.17972549452,-5093.75695148452
1 Jan 2020 20:44:10.000000000,2161.08090586391,-4257.84962875659,-5088.69746084169
1 Jan 2020 20:44:11.000000000,2161.83355730736,-4263.51466997033,-5083.63200086479
1 Jan 2020 20:44:12.000000000,2162.58285844391,-4269.17484203208,-5078.56057749574
1 Jan 2020 20:44:13.000000000,2163.32880910911,-4274.8301378435,-5073.48319668375
1 Jan 2020 20:44:14.000000000,2164.07140914377,-4280.48055031208,-5068.39986438476
1 Jan 2020 20:44:15.000000000,2164.81065839322,-4286.12607235088,-5063.31058656192
1 Jan 2020 20:44:16.000000000,2165.54655670817,-4291.76669687868,-5058.2153691852
1 Jan 2020 20:44:17.000000000,2166.27910394388,-4297.40241682015,-5053.1142182315
1 Jan 2020 20:44:18.000000000,2167.00829996091,-4303.03322510525,-5048.0071396849
1 Jan 2020 20:44:19.000000000,2167.73414462432,-4308.65911467019,-5042.89413953618
1 Jan 2020 20:44:20.000000000,2168.45663780474,-4314.28007845628,-5037.77522378329
1 Jan 2020 20:44:21.000000000,2169.17577937722,-4319.89610941107,-5032.65039843095
1 Jan 2020 20:44:22.000000000,2169.89156922183,-4325.5072004878,-5027.51966949083
1 Jan 2020 20:44:23.000000000,2170.60400722383,-4331.1133446451,-5022.38304298168
1 Jan 2020 20:44:24.000000000,2171.31309327311,-4336.71453484785,-5017.24052492893
1 Jan 2020 20:44:25.000000000,2172.0188272648,-4342.31076406621,-5012.09212136518
1 Jan 2020 20:44:26.000000000,2172.72120909866,-4347.9020252766,-5006.93783832968
1 Jan 2020 20:44:27.000000000,2173.42023867962,-4353.48831146079,-5001.77768186882
1 Jan 2020 20:44:28.000000000,2174.11591591749,-4359.06961560662,-4996.6116580357
1 Jan 2020 20:44:29.000000000,2174.80824072711,-4364.64593070769,-4991.4397728903
1 Jan 2020 20:44:30.000000000,2175.49721302784,-4370.21724976338,-4986.26203249966
1 Jan 2020 20:44:31.000000000,2176.18283274469,-4375.78356577884,-4981.07844293744
1 Jan 2020 20:44:32.000000000,2176.86509980697,-4381.34487176506,-4975.88901028443
1 Jan 2020 20:44:33.000000000,2177.5440141491,-4386.90116073911,-4970.69374062798
1 Jan 2020 20:44:34.000000000,2178.21957571065,-4392.45242572349,-4965.49264006259
1 Jan 2020 20:44:35.000000000,2178.89178443576,-4397.99865974694,-4960.28571468937
1 Jan 2020 20:44:36.000000000,2179.56064027393,-4403.53985584388,-4955.07297061628
1 Jan 2020 20:44:37.000000000,2180.22614317913,-4409.07600705461,-4949.8544139583
1 Jan 2020 20:44:38.000000000,2180.88829311072,-4414.60710642538,-4944.63005083697
1 Jan 2020 20:44:39.000000000,2181.54709003242,-4420.1331470083,-4939.3998873809
1 Jan 2020 20:44:40.000000000,2182.20253391364,-4425.65412186126,-4934.1639297253
1 Jan 2020 20:44:41.000000000,2182.85462472811,-4431.17002404834,-4928.92218401218
1 Jan 2020 20:44:42.000000000,2183.50336245455,-4436.6808466393,-4923.67465639055
1 Jan 2020 20:44:43.000000000,2184.14874707694,-4442.18658270994,-4918.42135301592
1 Jan 2020 20:44:44.000000000,2184.79077858375,-4447.68722534192,-4913.16228005086
1 Jan 2020 20:44:45.000000000,2185.42945696884,-4453.18276762296,-4907.89744366442
1 Jan 2020 20:44:46.000000000,2186.06478223051,-4458.67320264661,-4902.62685003269
1 Jan 2020 20:44:47.000000000,2186.69675437243,-4464.15852351241,-4897.35050533832
1 Jan 2020 20:44:48.000000000,2187.32537340271,-4469.63872332613,-4892.06841577069
1 Jan 2020 20:44:49.000000000,2187.95063933503,-4475.11379519897,-4886.78058752613
1 Jan 2020 20:44:50.000000000,2188.57255218743,-4480.58373224867,-4881.48702680743
1 Jan 2020 20:44:51.000000000,2189.19111198293,-4486.04852759867,-4876.18773982439
1 Jan 2020 20:44:52.000000000,2189.80631874982,-4491.50817437852,-4870.88273279322
1 Jan 2020 20:44:53.000000000,2190.41817252086,-4496.96266572374,-4865.57201193715
1 Jan 2020 20:44:54.000000000,2191.02667333414,-4502.41199477586,-4860.25558348589
1 Jan 2020 20:44:55.000000000,2191.6318212323,-4507.85615468264,-4854.93345367584
1 Jan 2020 20:44:56.000000000,2192.23361626322,-4513.2951385975,-4849.6056287503
1 Jan 2020 20:44:57.000000000,2192.83205847928,-4518.72893968041,-4844.27211495899
1 Jan 2020 20:44:58.000000000,2193.42714793839,-4524.1575510968,-4838.93291855855
1 Jan 2020 20:44:59.000000000,2194.01888470284,-4529.58096601867,-4833.5880458121
1 Jan 2020 20:45:00.000000000,2194.6072688399,-4534.99917762401,-4828.23750298942
1 Jan 2020 20:45:01.000000000,2195.19230042203,-4540.4121790966,-4822.88129636714
1 Jan 2020 20:45:02.000000000,2195.77397952625,-4545.81996362676,-4817.51943222825
1 Jan 2020 20:45:03.000000000,2196.35230623483,-4551.22252441042,-4812.15191686267
1 Jan 2020 20:45:04.000000000,2196.92728063459,-4556.61985465013,-4806.77875656667
1 Jan 2020 20:45:05.000000000,2197.49890281762,-4562.01194755408,-4801.39995764341
1 Jan 2020 20:45:06.000000000,2198.06717288045,-4567.39879633702,-4796.01552640245
1 Jan 2020 20:45:07.000000000,2198.63209092521,-4572.78039421952,-4790.62546915998
1 Jan 2020 20:45:08.000000000,2199.19365705829,-4578.15673442838,-4785.22979223899
1 Jan 2020 20:45:09.000000000,2199.75187139103,-4583.52781019681,-4779.82850196876
1 Jan 2020 20:45:10.000000000,2200.30673404025,-4588.89361476365,-4774.42160468547
1 Jan 2020 20:45:11.000000000,2200.85824512697,-4594.25414137451,-4769.00910673158
1 Jan 2020 20:45:12.000000000,2201.40640477761,-4599.60938328065,-4763.59101445639
1 Jan 2020 20:45:13.000000000,2201.95121312307,-4604.95933373995,-4758.16733421557
1 Jan 2020 20:45:14.000000000,2202.49267029961,-4610.30398601626,-4752.73807237133
1 Jan 2020 20:45:15.000000000,2203.03077644788,-4615.64333337967,-4747.30323529267
1 Jan 2020 20:45:16.000000000,2203.56553171393,-4620.97736910651,-4741.86282935479
1 Jan 2020 20:45:17.000000000,2204.09693624833,-4626.30608647926,-4736.41686093977
1 Jan 2020 20:45:18.000000000,2204.62499020647,-4631.62947878686,-4730.96533643596
1 Jan 2020 20:45:19.000000000,2205.14969374925,-4636.94753932419,-4725.50826223824
1 Jan 2020 20:45:20.000000000,2205.67104704171,-4642.26026139253,-4720.04564474821
1 Jan 2020 20:45:21.000000000,2206.18905025434,-4647.56763829946,-4714.5774903737
1 Jan 2020 20:45:22.000000000,2206.70370356205,-4652.86966335872,-4709.1038055293
1 Jan 2020 20:45:23.000000000,2207.2150071451,-4658.16632989042,-4703.62459663583
1 Jan 2020 20:45:24.000000000,2207.72296118818,-4663.45763122088,-4698.13987012085
1 Jan 2020 20:45:25.000000000,2208.22756588132,-4668.74356068271,-4692.64963241818
1 Jan 2020 20:45:26.000000000,2208.72882141909,-4674.02411161498,-4687.15388996813
1 Jan 2020 20:45:27.000000000,2209.22672800084,-4679.2992773629,-4681.65264921764
1 Jan 2020 20:45:28.000000000,2209.72128583146,-4684.569051278,-4676.14591661986
1 Jan 2020 20:45:29.000000000,2210.21249511993,-4689.83342671817,-4670.63369863465
1 Jan 2020 20:45:30.000000000,2210.7003560807,-4695.0923970477,-4665.11600172799
1 Jan 2020 20:45:31.000000000,2211.1848689326,-4700.34595563711,-4659.59283237261
1 Jan 2020 20:45:32.000000000,2211.66603389983,-4705.59409586333,-4654.06419704745
1 Jan 2020 20:45:33.000000000,2212.14385121102,-4710.83681110979,-4648.53010223782
1 Jan 2020 20:45:34.000000000,2212.61832110005,-4716.07409476594,-4642.99055443568
1 Jan 2020 20:45:35.000000000,2213.08944380534,-4721.30594022802,-4637.44556013911
1 Jan 2020 20:45:36.000000000,2213.5572195704,-4726.53234089829,-4631.89512585283
1 Jan 2020 20:45:37.000000000,2214.02164864367,-4731.75329018559,-4626.33925808775
1 Jan 2020 20:45:38.000000000,2214.48273127815,-4736.96878150528,-4620.77796336117
1 Jan 2020 20:45:39.000000000,2214.94046773208,-4742.17880827878,-4615.21124819692
1 Jan 2020 20:45:40.000000000,2215.3948582682,-4747.38336393435,-4609.63911912496
1 Jan 2020 20:45:41.000000000,2215.84590315449,-4752.58244190625,-4604.06158268184
1 Jan 2020 20:45:42.000000000,2216.2936026634,-4757.77603563562,-4598.4786454102
1 Jan 2020 20:45:43.000000000,2216.73795707265,-4762.96413856958,-4592.89031385929
1 Jan 2020 20:45:44.000000000,2217.17896666441,-4768.1467441621,-4587.29659458446
1 Jan 2020 20:45:45.000000000,2217.61663172604,-4773.32384587348,-4581.6974941474
1 Jan 2020 20:45:46.000000000,2218.05095254971,-4778.49543717027,-4576.09301911632
1 Jan 2020 20:45:47.000000000,2218.48192943208,-4783.66151152596,-4570.48317606545
1 Jan 2020 20:45:48.000000000,2218.90956267537,-4788.82206241994,-4564.8679715756
1 Jan 2020 20:45:49.000000000,2219.33385258595,-4793.97708333868,-4559.24741223357
1 Jan 2020 20:45:50.000000000,2219.75479947552,-4799.12656777464,-4553.62150463276
1 Jan 2020 20:45:51.000000000,2220.17240366025,-4804.2705092272,-4547.99025537261
1 Jan 2020 20:45:52.000000000,2220.58666546159,-4809.40890120207,-4542.35367105881
1 Jan 2020 20:45:53.000000000,2220.99758520537,-4814.54173721145,-4536.71175830356
1 Jan 2020 20:45:54.000000000,2221.40516322275,-4819.66901077419,-4531.06452372499
1 Jan 2020 20:45:55.000000000,2221.80939984937,-4824.79071541553,-4525.41197394778
1 Jan 2020 20:45:56.000000000,2222.21029542564,-4829.90684466754,-4519.75411560263
1 Jan 2020 20:45:57.000000000,2222.60785029746,-4835.01739206852,-4514.09095532644
1 Jan 2020 20:45:58.000000000,2223.00206481477,-4840.12235116352,-4508.42249976259
1 Jan 2020 20:45:59.000000000,2223.39293933296,-4845.22171550416,-4502.74875556034
1 Jan 2020 20:46:00.000000000,2223.78047421178,-4850.31547864859,-4497.06972937547
1 Jan 2020 20:46:01.000000000,2224.16466981628,-4855.40363416163,-4491.38542786967
1 Jan 2020 20:46:02.000000000,2224.54552651588,-4860.48617561461,-4485.69585771108
1 Jan 2020 20:46:03.000000000,2224.92304468531,-4865.56309658549,-4480.00102557383
1 Jan 2020 20:46:04.000000000,2225.29722470379,-4870.634390659,-4474.3009381382
1 Jan 2020 20:46:05.000000000,2225.66806695525,-4875.70005142632,-4468.59560209088
1 Jan 2020 20:46:06.000000000,2226.03557182914,-4880.76007248526,-4462.8850241244
1 Jan 2020 20:46:07.000000000,2226.39973971893,-4885.81444744036,-4457.16921093775
1 Jan 2020 20:46:08.000000000,2226.76057102352,-4890.86316990279,-4451.44816923576
1 Jan 2020 20:46:09.000000000,2227.11806614615,-4895.90623349035,-4445.72190572968
1 Jan 2020 20:46:10.000000000,2227.47222549536,-4900.94363182749,-4439.99042713667
1 Jan 2020 20:46:11.000000000,2227.82304948406,-4905.97535854553,-4434.25374018002
1 Jan 2020 20:46:12.000000000,2228.17053853041,-4911.0014072821,-4428.51185158934
1 Jan 2020 20:46:13.000000000,2228.51469305699,-4916.02177168196,-4422.76476810004
1 Jan 2020 20:46:14.000000000,2228.85551349149,-4921.03644539617,-4417.01249645393
1 Jan 2020 20:46:15.000000000,2229.19300026645,-4926.04542208274,-4411.25504339861
1 Jan 2020 20:46:16.000000000,2229.52715381886,-4931.04869540633,-4405.49241568804
1 Jan 2020 20:46:17.000000000,2229.857974591,-4936.04625903827,-4399.72462008205
1 Jan 2020 20:46:18.000000000,2230.18546302953,-4941.03810665684,-4393.95166334652
1 Jan 2020 20:46:19.000000000,2230.50961958632,-4946.02423194669,-4388.1735522536
1 Jan 2020 20:46:20.000000000,2230.83044471765,-4951.00462859963,-4382.3902935812
1 Jan 2020 20:46:21.000000000,2231.14793888503,-4955.97929031381,-4376.60189411358
1 Jan 2020 20:46:22.000000000,2231.46210255435,-4960.94821079452,-4370.80836064077
1 Jan 2020 20:46:23.000000000,2231.77293619664,-4965.91138375368,-4365.00969995884
1 Jan 2020 20:46:24.000000000,2232.08044028772,-4970.86880290977,-4359.20591887012
1 Jan 2020 20:46:25.000000000,2232.38461530788,-4975.82046198851,-4353.39702418261
1 Jan 2020 20:46:26.000000000,2232.68546174267,-4980.76635472193,-4347.58302271064
