TIME[UTC],X[km],Y[km],Z[km]
1 Jan 2020 20:20:29.000000000,2266.81845501161,-3024.59244013067,-5865.81372478637
1 Jan 2020 20:20:30.000000000,2268.71611586939,-3030.8375927769,-5861.85522361085
1 Jan 2020 20:20:31.000000000,2270.61021688731,-3037.07948269279,-5857.88984614276
1 Jan 2020 20:20:32.000000000,2272.50075633004,-3043.3181020701,-5853.91759703371
1 Jan 2020 20:20:33.000000000,2274.38773246732,-3049.55344310428,-5849.93848094337
1 Jan 2020 20:20:34.000000000,2276.2711435745,-3055.78549799418,-5845.95250253947
1 Jan 2020 20:20:35.000000000,2278.15098793199,-3062.01425894236,-5841.95966649781
1 Jan 2020 20:20:36.000000000,2280.02726382552,-3068.239718155,-5837.9599775022
1 Jan 2020 20:20:37.000000000,2281.89996954633,-3074.46186784172,-5833.9534402445
1 Jan 2020 20:20:38.000000000,2283.76910339062,-3080.68070021601,-5829.94005942463
1 Jan 2020 20:20:39.000000000,2285.63466366036,-3086.89620749463,-5825.9198397505
1 Jan 2020 20:20:40.000000000,2287.49664866238,-3093.10838189835,-5821.89278593805
1 Jan 2020 20:20:41.000000000,2289.35505670913,-3099.31721565131,-5817.85890271127
1 Jan 2020 20:20:42.000000000,2291.20988611805,-3105.52270098156,-5813.81819480212
1 Jan 2020 20:20:43.000000000,2293.06113521236,-3111.72483012046,-5809.77066695058
1 Jan 2020 20:20:44.000000000,2294.90880232019,-3117.92359530337,-5805.71632390464
1 Jan 2020 20:20:45.000000000,2296.75288577505,-3124.11898876927,-5801.65517042027
1 Jan 2020 20:20:46.000000000,2298.59338391596,-3130.31100276066,-5797.58721126145
1 Jan 2020 20:20:47.000000000,2300.43029508701,-3136.49962952398,-5793.51245120012
1 Jan 2020 20:20:48.000000000,2302.26361763787,-3142.68486130918,-5789.4308950162
1 Jan 2020 20:20:49.000000000,2304.09334992324,-3148.86669037011,-5785.3425474976
1 Jan 2020 20:20:50.000000000,2305.91949030345,-3155.04510896418,-5781.24741344019
1 Jan 2020 20:20:51.000000000,2307.74203714378,-3161.22010935279,-5777.14549764778
1 Jan 2020 20:20:52.000000000,2309.56098881532,-3167.39168380071,-5773.03680493218
1 Jan 2020 20:20:53.000000000,2311.3763436941,-3173.55982457682,-5768.92134011309
1 Jan 2020 20:20:54.000000000,2313.18810016152,-3179.72452395371,-5764.79910801821
1 Jan 2020 20:20:55.000000000,2314.99625660451,-3185.88577420757,-5760.67011348314
1 Jan 2020 20:20:56.000000000,2316.80081141508,-3192.04356761864,-5756.53436135144
1 Jan 2020 20:20:57.000000000,2318.60176299084,-3198.19789647071,-5752.39185647458
1 Jan 2020 20:20:58.000000000,2320.39910973443,-3204.34875305162,-5748.24260371196
1 Jan 2020 20:20:59.000000000,2322.19285005413,-3210.4961296528,-5744.08660793088
1 Jan 2020 20:21:00.000000000,2323.98298236321,-3216.64001856979,-5739.92387400657
1 Jan 2020 20:21:01.000000000,2325.76950508074,-3222.7804121016,-5735.75440682216
1 Jan 2020 20:21:02.000000000,2327.55241663073,-3228.91730255141,-5731.57821126866
1 Jan 2020 20:21:03.000000000,2329.33171544258,-3235.0506822262,-5727.395292245
1 Jan 2020 20:21:04.000000000,2331.10739995127,-3241.18054343667,-5723.20565465797
1 Jan 2020 20:21:05.000000000,2332.87946859681,-3247.30687849762,-5719.00930342228
1 Jan 2020 20:21:06.000000000,2334.64791982485,-3253.4296797275,-5714.80624346047
1 Jan 2020 20:21:07.000000000,2336.4127520861,-3259.54893944891,-5710.59647970297
1 Jan 2020 20:21:08.000000000,2338.17396383683,-3265.66464998817,-5706.38001708809
1 Jan 2020 20:21:09.000000000,2339.93155353859,-3271.77680367558,-5702.15686056197
1 Jan 2020 20:21:10.000000000,2341.68551965832,-3277.88539284534,-5697.92701507862
1 Jan 2020 20:21:11.000000000,2343.43586066814,-3283.99040983572,-5693.69048559988
1 Jan 2020 20:21:12.000000000,2345.18257504577,-3290.09184698873,-5689.44727709546
1 Jan 2020 20:21:13.000000000,2346.92566127408,-3296.18969665052,-5685.19739454288
1 Jan 2020 20:21:14.000000000,2348.6651178413,-3302.28395117118,-5680.9408429275
1 Jan 2020 20:21:15.000000000,2350.40094324122,-3308.37460290464,-5676.67762724249
1 Jan 2020 20:21:16.000000000,2352.1331359727,-3314.46164420901,-5672.40775248885
1 Jan 2020 20:21:17.000000000,2353.86169454017,-3320.54506744626,-5668.13122367539
1 Jan 2020 20:21:18.000000000,2355.58661745334,-3326.62486498241,-5663.84804581872
1 Jan 2020 20:21:19.000000000,2357.30790322737,-3332.70102918744,-5659.55822394326
1 Jan 2020 20:21:20.000000000,2359.02555038247,-3338.77355243558,-5655.26176308121
1 Jan 2020 20:21:21.000000000,2360.73955744473,-3344.84242710471,-5650.95866827258
1 Jan 2020 20:21:22.000000000,2362.44992294516,-3350.90764557709,-5646.64894456513
1 Jan 2020 20:21:23.000000000,2364.15664542022,-3356.96920023896,-5642.33259701441
1 Jan 2020 20:21:24.000000000,2365.85972341193,-3363.02708348051,-5638.00963068376
1 Jan 2020 20:21:25.000000000,2367.55915546739,-3369.08128769616,-5633.68005064427
1 Jan 2020 20:21:26.000000000,2369.25494013937,-3375.13180528424,-5629.34386197476
1 Jan 2020 20:21:27.000000000,2370.94707598571,-3381.17862864738,-5625.00106976186
1 Jan 2020 20:21:28.000000000,2372.63556156992,-3387.2217501921,-5620.65167909989
1 Jan 2020 20:21:29.000000000,2374.32039546048,-3393.2611623293,-5616.29569509094
1 Jan 2020 20:21:30.000000000,2376.00157623179,-3399.29685747362,-5611.93312284484
1 Jan 2020 20:21:31.000000000,2377.67910246317,-3405.32882804417,-5607.56396747913
1 Jan 2020 20:21:32.000000000,2379.35297273938,-3411.35706646413,-5603.18823411908
1 Jan 2020 20:21:33.000000000,2381.02318565079,-3417.3815651607,-5598.80592789768
1 Jan 2020 20:21:34.000000000,2382.68973979283,-3423.40231656543,-5594.41705395562
1 Jan 2020 20:21:35.000000000,2384.35263376662,-3429.41931311383,-5590.0216174413
1 Jan 2020 20:21:36.000000000,2386.01186617834,-3435.43254724582,-5585.61962351083
1 Jan 2020 20:21:37.000000000,2387.66743563987,-3441.44201140529,-5581.21107732799
1 Jan 2020 20:21:38.000000000,2389.31934076807,-3447.44769804058,-5576.79598406427
1 Jan 2020 20:21:39.000000000,2390.96758018573,-3453.4495996039,-5572.37434889882
1 Jan 2020 20:21:40.000000000,2392.61215252055,-3459.44770855196,-5567.94617701847
1 Jan 2020 20:21:41.000000000,2394.2530564057,-3465.44201734569,-5563.51147361772
1 Jan 2020 20:21:42.000000000,2395.89029047995,-3471.43251845006,-5559.07024389874
1 Jan 2020 20:21:43.000000000,2397.52385338716,-3477.41920433452,-5554.62249307134
1 Jan 2020 20:21:44.000000000,2399.15374377688,-3483.40206747256,-5550.16822635299
1 Jan 2020 20:21:45.000000000,2400.77996030373,-3489.38110034216,-5545.70744896879
1 Jan 2020 20:21:46.000000000,2402.40250162803,-3495.35629542535,-5541.24016615151
1 Jan 2020 20:21:47.000000000,2404.0213664151,-3501.32764520872,-5536.7663831415
1 Jan 2020 20:21:48.000000000,2405.63655333619,-3507.29514218278,-5532.28610518679
1 Jan 2020 20:21:49.000000000,2407.2480610674,-3513.25877884273,-5527.799337543
1 Jan 2020 20:21:50.000000000,2408.85588829061,-3519.21854768779,-5523.30608547335
1 Jan 2020 20:21:51.000000000,2410.46003369286,-3525.1744412217,-5518.80635424869
1 Jan 2020 20:21:52.000000000,2412.06049596657,-3531.12645195252,-5514.30014914747
1 Jan 2020 20:21:53.000000000,2413.6572738098,-3537.07457239247,-5509.78747545572
1 Jan 2020 20:21:54.000000000,2415.25036592569,-3543.01879505839,-5505.26833846706
1 Jan 2020 20:21:55.000000000,2416.83977102307,-3548.95911247121,-5500.74274348271
1 Jan 2020 20:21:56.000000000,2418.42548781581,-3554.89551715655,-5496.21069581145
1 Jan 2020 20:21:57.000000000,2420.00751502369,-3560.828001644,-5491.67220076962
1 Jan 2020 20:21:58.000000000,2421.58585137135,-3566.75655846794,-5487.12726368115
1 Jan 2020 20:21:59.000000000,2423.16049558916,-3572.68118016693,-5482.57588987751
1 Jan 2020 20:22:00.000000000,2424.73144641287,-3578.60185928392,-5478.01808469771
1 Jan 2020 20:22:01.000000000,2426.2987025834,-3584.51858836648,-5473.45385348833
1 Jan 2020 20:22:02.000000000,2427.86226284739,-3590.43135996637,-5468.88320160347
1 Jan 2020 20:22:03.000000000,2429.42212595654,-3596.34016663999,-5464.30613440477
1 Jan 2020 20:22:04.000000000,2430.97829066832,-3602.24500094802,-5459.72265726139
1 Jan 2020 20:22:05.000000000,2432.53075574523,-3608.14585545576,-5455.13277555001
1 Jan 2020 20:22:06.000000000,2434.07951995554,-3614.04272273279,-5450.53649465483
1 Jan 2020 20:22:07.000000000,2435.62458207249,-3619.93559535345,-5445.93381996754
1 Jan 2020 20:22:08.000000000,2437.16594087531,-3625.82446589615,-5441.32475688736
1 Jan 2020 20:22:09.000000000,2438.70359514814,-3631.70932694415,-5436.70931082097
1 Jan 2020 20:22:10.000000000,2440.23754368062,-3637.59017108515,-5432.08748718256
1 Jan 2020 20:22:11.000000000,2441.76778526803,-3643.4669909112,-5427.45929139379
1 Jan 2020 20:22:12.000000000,2443.29431871074,-3649.3397790191,-5422.8247288838
1 Jan 2020 20:22:13.000000000,2444.81714281485,-3655.20852800996,-5418.1838050892
1 Jan 2020 20:22:14.000000000,2446.33625639156,-3661.07323048965,-5413.53652545406
1 Jan 2020 20:22:15.000000000,2447.85165825777,-3666.93387906838,-5408.88289542991
1 Jan 2020 20:22:16.000000000,2449.36334723544,-3672.79046636118,-5404.22292047571
1 Jan 2020 20:22:17.000000000,2450.87132215245,-3678.64298498729,-5399.5566060579
1 Jan 2020 20:22:18.000000000,2452.37558184167,-3684.49142757085,-5394.88395765031
1 Jan 2020 20:22:19.000000000,2453.8761251414,-3690.33578674052,-5390.20498073425
1 Jan 2020 20:22:20.000000000,2455.37295089565,-3696.17605512941,-5385.51968079841
1 Jan 2020 20:22:21.000000000,2456.86605795349,-3702.01222537546,-5380.82806333892
1 Jan 2020 20:22:22.000000000,2458.35544516975,-3707.84429012101,-5376.13013385932
1 Jan 2020 20:22:23.000000000,2459.84111140434,-3713.67224201324,-5371.42589787055
1 Jan 2020 20:22:24.000000000,2461.3230555229,-3719.49607370373,-5366.71536089095
1 Jan 2020 20:22:25.000000000,2462.80127639612,-3725.31577784903,-5361.99852844625
1 Jan 2020 20:22:26.000000000,2464.27577290064,-3731.13134710991,-5357.27540606956
1 Jan 2020 20:22:27.000000000,2465.74654391796,-3736.94277415222,-5352.54599930138
1 Jan 2020 20:22:28.000000000,2467.21358833542,-3742.7500516462,-5347.81031368957
1 Jan 2020 20:22:29.000000000,2468.67690504552,-3748.55317226693,-5343.06835478936
1 Jan 2020 20:22:30.000000000,2470.13649294618,-3754.3521286942,-5338.32012816335
1 Jan 2020 20:22:31.000000000,2471.59235094101,-3760.14691361232,-5333.56563938147
1 Jan 2020 20:22:32.000000000,2473.04447793869,-3765.93751971055,-5328.80489402101
1 Jan 2020 20:22:33.000000000,2474.49287285365,-3771.72393968264,-5324.03789766661
1 Jan 2020 20:22:34.000000000,2475.93753460536,-3777.50616622735,-5319.26465591022
1 Jan 2020 20:22:35.000000000,2477.37846211925,-3783.28419204779,-5314.48517435113
1 Jan 2020 20:22:36.000000000,2478.81565432564,-3789.0580098522,-5309.69945859594
1 Jan 2020 20:22:37.000000000,2480.24911016057,-3794.82761235337,-5304.90751425858
1 Jan 2020 20:22:38.000000000,2481.67882856553,-3800.59299226885,-5300.10934696026
1 Jan 2020 20:22:39.000000000,2483.10480848717,-3806.35414232113,-5295.30496232953
1 Jan 2020 20:22:40.000000000,2484.5270488779,-3812.11105523728,-5290.49436600218
1 Jan 2020 20:22:41.000000000,2485.94554869525,-3817.86372374936,-5285.67756362133
1 Jan 2020 20:22:42.000000000,2487.36030690247,-3823.61214059405,-5280.85456083737
1 Jan 2020 20:22:43.000000000,2488.77132246794,-3829.35629851303,-5276.02536330795
1 Jan 2020 20:22:44.000000000,2490.17859436578,-3835.09619025259,-5271.18997669801
1 Jan 2020 20:22:45.000000000,2491.58212157521,-3840.8318085641,-5266.34840667972
1 Jan 2020 20:22:46.000000000,2492.98190308115,-3846.56314620358,-5261.50065893252
1 Jan 2020 20:22:47.000000000,2494.37793787392,-3852.29019593189,-5256.64673914311
1 Jan 2020 20:22:48.000000000,2495.77022494903,-3858.01295051496,-5251.7866530054
1 Jan 2020 20:22:49.000000000,2497.15876330778,-3863.73140272333,-5246.92040622057
1 Jan 2020 20:22:50.000000000,2498.54355195653,-3869.44554533265,-5242.04800449698
1 Jan 2020 20:22:51.000000000,2499.92458990742,-3875.15537112324,-5237.16945355026
1 Jan 2020 20:22:52.000000000,2501.30187617769,-3880.86087288053,-5232.28475910323
1 Jan 2020 20:22:53.000000000,2502.67540979037,-3886.56204339466,-5227.3939268859
1 Jan 2020 20:22:54.000000000,2504.04518977354,-3892.25887546088,-5222.4969626355
1 Jan 2020 20:22:55.000000000,2505.411215161,-3897.9513618792,-5217.59387209647
1 Jan 2020 20:22:56.000000000,2506.77348499198,-3903.63949545459,-5212.68466102039
1 Jan 2020 20:22:57.000000000,2508.13199831088,-3909.32326899709,-5207.76933516606
1 Jan 2020 20:22:58.000000000,2509.48675416789,-3915.00267532151,-5202.84790029945
1 Jan 2020 20:22:59.000000000,2510.83775161828,-3920.67770724782,-5197.92036219366
1 Jan 2020 20:23:00.000000000,2512.1849897231,-3926.34835760074,-5192.98672662899
1 Jan 2020 20:23:01.000000000,2513.5284675485,-3932.01461921021,-5188.04699939289
1 Jan 2020 20:23:02.000000000,2514.86818416641,-3937.6764849109,-5183.10118627992
1 Jan 2020 20:23:03.000000000,2516.20413865384,-3943.33394754275,-5178.14929309181
1 Jan 2020 20:23:04.000000000,2517.53633009351,-3948.9869999505,-5173.19132563742
1 Jan 2020 20:23:05.000000000,2518.86475757349,-3954.63563498398,-5168.22728973273
1 Jan 2020 20:23:06.000000000,2520.18942018736,-3960.27984549799,-5163.25719120083
1 Jan 2020 20:23:07.000000000,2521.51031703399,-3965.91962435247,-5158.28103587194
1 Jan 2020 20:23:08.000000000,2522.82744721765,-3971.55496441241,-5153.29882958338
1 Jan 2020 20:23:09.000000000,2524.14080984835,-3977.18585854768,-5148.31057817955
1 Jan 2020 20:23:10.000000000,2525.45040404116,-3982.81229963345,-5143.31628751197
1 Jan 2020 20:23:11.000000000,2526.75622891697,-3988.43428054971,-5138.31596343922
1 Jan 2020 20:23:12.000000000,2528.05828360172,-3994.05179418178,-5133.30961182696
1 Jan 2020 20:23:13.000000000,2529.35656722709,-3999.66483341989,-5128.29723854794
1 Jan 2020 20:23:14.000000000,2530.65107893009,-4005.27339115943,-5123.27884948196
1 Jan 2020 20:23:15.000000000,2531.94181785327,-4010.87746030083,-5118.25445051588
1 Jan 2020 20:23:16.000000000,2533.22878314434,-4016.47703374983,-5113.22404754361
1 Jan 2020 20:23:17.000000000,2534.51197395674,-4022.0721044171,-5108.18764646608
1 Jan 2020 20:23:18.000000000,2535.79138944933,-4027.66266521846,-5103.14525319131
1 Jan 2020 20:23:19.000000000,2537.06702878615,-4033.24870907504,-5098.09687363429
1 Jan 2020 20:23:20.000000000,2538.33889113705,-4038.8302289129,-5093.04251371707
1 Jan 2020 20:23:21.000000000,2539.60697567695,-4044.40721766347,-5087.98217936871
1 Jan 2020 20:23:22.000000000,2540.87128158658,-4049.97966826316,-5082.91587652526
1 Jan 2020 20:23:23.000000000,2542.13180805174,-4055.54757365376,-5077.8436111298
1 Jan 2020 20:23:24.000000000,2543.38855426396,-4061.11092678208,-5072.76538913237
1 Jan 2020 20:23:25.000000000,2544.6415194202,-4066.66972060014,-5067.68121649002
1 Jan 2020 20:23:26.000000000,2545.8907027226,-4072.22394806533,-5062.59109916679
1 Jan 2020 20:23:27.000000000,2547.13610337909,-4077.77360214004,-5057.49504313367
1 Jan 2020 20:23:28.000000000,2548.3777206027,-4083.31867579209,-5052.39305436863
1 Jan 2020 20:23:29.000000000,2549.61555361226,-4088.85916199433,-5047.28513885658
1 Jan 2020 20:23:30.000000000,2550.84960163167,-4094.39505372506,-5042.17130258942
1 Jan 2020 20:23:31.000000000,2552.07986389064,-4099.92634396764,-5037.05155156596
1 Jan 2020 20:23:32.000000000,2553.30633962398,-4105.45302571087,-5031.92589179197
1 Jan 2020 20:23:33.000000000,2554.5290280722,-4110.9750919487,-5026.79432928014
1 Jan 2020 20:23:34.000000000,2555.74792848124,-4116.49253568031,-5021.65687005008
1 Jan 2020 20:23:35.000000000,2556.96304010223,-4122.00534991038,-5016.51352012833
1 Jan 2020 20:23:36.000000000,2558.17436219212,-4127.51352764864,-5011.36428554834
1 Jan 2020 20:23:37.000000000,2559.38189401291,-4133.01706191036,-5006.20917235045
1 Jan 2020 20:23:38.000000000,2560.58563483243,-4138.51594571588,-5001.04818658191
1 Jan 2020 20:23:39.000000000,2561.78558392358,-4144.01017209113,-4995.88133429684
1 Jan 2020 20:23:40.000000000,2562.98174056507,-4149.4997340671,-4990.70862155627
1 Jan 2020 20:23:41.000000000,2564.1741040407,-4154.98462468038,-4985.53005442808
1 Jan 2020 20:23:42.000000000,2565.36267363998,-4160.46483697274,-4980.34563898703
1 Jan 2020 20:23:43.000000000,2566.54744865776,-4165.94036399134,-4975.15538131474
1 Jan 2020 20:23:44.000000000,2567.72842839446,-4171.41119878869,-4969.95928749967
1 Jan 2020 20:23:45.000000000,2568.90561215573,-4176.87733442276,-4964.75736363714
1 Jan 2020 20:23:46.000000000,2570.07899925268,-4182.33876395692,-4959.54961582931
1 Jan 2020 20:23:47.000000000,2571.24858900213,-4187.79548045977,-4954.33605018516
1 Jan 2020 20:23:48.000000000,2572.41438072599,-4193.24747700552,-4949.11667282051
1 Jan 2020 20:23:49.000000000,2573.57637375198,-4198.69474667359,-4943.89148985799
1 Jan 2020 20:23:50.000000000,2574.73456741289,-4204.13728254904,-4938.66050742702
1 Jan 2020 20:23:51.000000000,2575.88896104723,-4209.57507772219,-4933.42373166387
1 Jan 2020 20:23:52.000000000,2577.03955399887,-4215.00812528886,-4928.18116871156
1 Jan 2020 20:23:53.000000000,2578.18634561721,-4220.43641835025,-4922.93282471992
1 Jan 2020 20:23:54.000000000,2579.32933525683,-4225.8599500132,-4917.67870584557
1 Jan 2020 20:23:55.000000000,2580.46852227811,-4231.2787133898,-4912.41881825188
1 Jan 2020 20:23:56.000000000,2581.60390604661,-4236.69270159776,-4907.153168109
1 Jan 2020 20:23:57.000000000,2582.73548593322,-4242.10190776034,-4901.88176159385
1 Jan 2020 20:23:58.000000000,2583.86326131486,-4247.50632500595,-4896.60460489008
1 Jan 2020 20:23:59.000000000,2584.98723157323,-4252.90594646892,-4891.32170418811
1 Jan 2020 20:24:00.000000000,2586.10739609593,-4258.30076528878,-4886.03306568508
1 Jan 2020 20:24:01.000000000,2587.22375427565,-4263.69077461082,-4880.73869558486
1 Jan 2020 20:24:02.000000000,2588.33630551088,-4269.07596758563,-4875.43860009806
1 Jan 2020 20:24:03.000000000,2589.44504920519,-4274.45633736955,-4870.132785442
1 Jan 2020 20:24:04.000000000,2590.54998476788,-4279.83187712432,-4864.82125784069
1 Jan 2020 20:24:05.000000000,2591.65111161368,-4285.20258001722,-4859.50402352486
1 Jan 2020 20:24:06.000000000,2592.7484291625,-4290.56843922127,-4854.18108873194
1 Jan 2020 20:24:07.000000000,2593.84193684005,-4295.92944791481,-4848.85245970604
1 Jan 2020 20:24:08.000000000,2594.93163407711,-4301.28559928202,-4843.51814269793
1 Jan 2020 20:24:09.000000000,2596.0175203103,-4306.63688651244,-4838.17814396508
1 Jan 2020 20:24:10.000000000,2597.09959498128,-4311.98330280141,-4832.83246977162
1 Jan 2020 20:24:11.000000000,2598.17785753755,-4317.32484134968,-4827.48112638833
1 Jan 2020 20:24:12.000000000,2599.25230743166,-4322.66149536381,-4822.12412009265
1 Jan 2020 20:24:13.000000000,2600.3229441219,-4327.99325805585,-4816.76145716863
1 Jan 2020 20:24:14.000000000,2601.389767072,-4333.32012264346,-4811.39314390701
1 Jan 2020 20:24:15.000000000,2602.45277575083,-4338.64208235011,-4806.01918660512
1 Jan 2020 20:24:16.000000000,2603.5119696331,-4343.95913040471,-4800.63959156691
1 Jan 2020 20:24:17.000000000,2604.56734819858,-4349.27126004205,-4795.25436510296
1 Jan 2020 20:24:18.000000000,2605.61891093287,-4354.57846450235,-4789.86351353046
1 Jan 2020 20:24:19.000000000,2606.66665732659,-4359.88073703175,-4784.46704317318
1 Jan 2020 20:24:20.000000000,2607.71058687624,-4365.17807088184,-4779.06496036148
1 Jan 2020 20:24:21.000000000,2608.75069908323,-4370.47045931018,-4773.65727143233
1 Jan 2020 20:24:22.000000000,2609.78699345513,-4375.75789557966,-4768.24398272926
1 Jan 2020 20:24:23.000000000,2610.81946950434,-4381.04037295918,-4762.82510060235
1 Jan 2020 20:24:24.000000000,2611.84812674881,-4386.31788472336,-4757.40063140827
1 Jan 2020 20:24:25.000000000,2612.8729647122,-4391.59042415232,-4751.97058151024
1 Jan 2020 20:24:26.000000000,2613.89398292326,-4396.85798453219,-4746.534957278
1 Jan 2020 20:24:27.000000000,2614.91118091654,-4402.12055915459,-4741.09376508788
1 Jan 2020 20:24:28.000000000,2615.92455823164,-4407.37814131714,-4735.64701132268
1 Jan 2020 20:24:29.000000000,2616.93411441399,-4412.63072432299,-4730.19470237178
1 Jan 2020 20:24:30.000000000,2617.93984901399,-4417.87830148134,-4724.73684463103
1 Jan 2020 20:24:31.000000000,2618.94176158813,-4423.12086610677,-4719.27344450283
1 Jan 2020 20:24:32.000000000,2619.93985169768,-4428.35841152006,-4713.80450839605
1 Jan 2020 20:24:33.000000000,2620.93411890982,-4433.5909310475,-4708.33004272606
1 Jan 2020 20:24:34.000000000,2621.92456279689,-4438.81841802134,-4702.85005391474
1 Jan 2020 20:24:35.000000000,2622.91118293664,-4444.04086577968,-4697.36454839042
1 Jan 2020 20:24:36.000000000,2623.89397891248,-4449.2582676663,-4691.87353258791
1 Jan 2020 20:24:37.000000000,2624.87295031315,-4454.47061703087,-4686.37701294849
1 Jan 2020 20:24:38.000000000,2625.84809673291,-4459.67790722885,-4680.8749959199
1 Jan 2020 20:24:39.000000000,2626.81941777117,-4464.88013162172,-4675.36748795631
1 Jan 2020 20:24:40.000000000,2627.78691303318,-4470.0772835766,-4669.85449551836
1 Jan 2020 20:24:41.000000000,2628.75058212921,-4475.26935646669,-4664.33602507308
1 Jan 2020 20:24:42.000000000,2629.71042467527,-4480.45634367089,-4658.81208309398
1 Jan 2020 20:24:43.000000000,2630.6664402928,-4485.638238574,-4653.28267606095
1 Jan 2020 20:24:44.000000000,2631.61862860839,-4490.81503456687,-4647.74781046029
1 Jan 2020 20:24:45.000000000,2632.56698925445,-4495.98672504602,-4642.20749278473
1 Jan 2020 20:24:46.000000000,2633.51152186841,-4501.15330341412,-4636.66172953338
1 Jan 2020 20:24:47.000000000,2634.45222609355,-4506.31476307952,-4631.11052721173
1 Jan 2020 20:24:48.000000000,2635.38910157817,-4511.47109745673,-4625.55389233167
1 Jan 2020 20:24:49.000000000,2636.32214797642,-4516.62229996594,-4619.99183141144
